name,total,min,max,median
"Харківський_моторобудівний_завод_«Серп_і_Молот»",118,1,10,3.0
"Ліщина_Іван_Юрійович",118,0,19,3.0
"Коцарська_вулиця",117,0,15,3.0
"Борткевич_Сергій_Едуардович",117,0,11,3.0
"Левченко_Петро_Олексійович",117,0,9,3.0
"Мельничук_Микола_Олегович",117,1,18,3.0
"Вулиці_Харкова",117,0,10,3.0
"Харківський_прикордонний_загін",117,0,8,4.0
"Балута_Ігор_Миронович",116,0,14,2.0
"Погребняк_Петро_Степанович",116,0,11,3.0
"Мисик_Василь_Олександрович",116,0,12,3.0
"ДТ-54_(трактор)",116,0,9,3.0
"Проспект_Героїв_Сталінграда_(Харків)",116,0,26,4.0
"Перша_битва_за_Харків",115,0,8,4.0
"Петров_Сергій_Володимирович_(футболіст)",115,0,20,2.0
"Харківський_інститут_фінансів_Київського_національного_торговельно-економічного_університету",115,0,13,4.0
"Сапеляк_Степан_Євстахійович",115,0,13,3.5
"Мороз_Володимир_Вікторович",115,0,15,4.0
"Харків_(футбольний_клуб)",114,0,11,4.0
"Віннік_Іван_Іванович",114,1,10,3.5
"Меліхов_Георгій_Степанович",114,0,12,3.0
"Смокович_Михайло_Іванович",114,0,10,4.0
"Харківське_гвардійське_вище_танкове_командне_училище",114,1,8,4.0
"Генріх_Семирадський",113,0,10,4.0
"Чистякова_Валентина_Миколаївна",113,1,10,3.0
"Міляєва_Людмила_Семенівна",113,0,14,3.0
"Гарбуз_Дмитро_Юрійович",113,1,9,3.0
"Колтунов_Ігор_Сергійович",113,0,70,1.0
"Паторжинський_Іван_Сергійович",113,1,10,3.0
"Гошовська_Валентина_Андріївна",112,0,10,3.0
"Тарковський_Олександр_Карлович",112,1,9,3.0
"Воропаєв_Юрій_Миколайович",112,0,16,3.0
"Світло_шахтаря",111,0,11,3.5
"Харківський_палац_спорту",111,0,9,3.0
"Веклич_Володимир_Пилипович",111,0,13,3.0
"Чорний_Дмитро_Миколайович",111,0,34,3.0
"Альошин_Павло_Федотович",111,0,10,4.0
"Холодногірсько-Заводська_лінія",111,0,20,3.0
"Краснящих_Андрій_Петрович",110,0,62,1.0
"Смирнов_Валерій_Олександрович",110,0,9,3.5
"Красько_Ольга_Юріївна",110,0,11,4.0
"7_канал",110,0,12,3.0
"Мельников_Василь_Олександрович",109,0,23,3.0
"Кулик_Іван_Юліанович",109,0,11,2.0
"Локомотив_(волейбольний_клуб,_Харків)",109,0,25,2.0
"Матч_(фільм,_2012)",109,1,8,3.0
"Карачівка_(місцевість)",109,0,101,0.0
"Бедзик_Дмитро_Іванович",109,0,77,1.0
"Одарченко_Андрій_Миколайович",108,0,17,3.0
"Граве_Дмитро_Олександрович",108,0,9,3.0
"Сезон_ФК_«Металіст»_(Харків)_2011—2012",108,0,12,3.0
"Хладопром",108,0,9,3.5
"Гордієнко_Костянтин_Олексійович",108,0,10,3.0
"Кіноконцертна_зала_«Україна»_(Харків)",107,0,11,3.0
"А/ТВК",107,0,10,3.0
"Школа_(видавництво,_Харків)",106,0,7,3.0
"Харківська_фортеця",106,0,20,2.5
"Динамо_(хокейний_клуб,_Харків)",106,0,12,2.0
"Проспект_Тракторобудівників",106,0,74,1.0
"Фабр_Андрій_Якович",106,0,15,2.5
"Євдокимов_Володимир_Миколайович",105,0,9,3.0
"Ченчик_Вадим_Миколайович",105,0,13,3.0
"Семенуха_Роман_Сергійович",105,0,12,2.0
"Крушельницька_Володимира_Антонівна",105,1,15,3.0
"Боровик_Євген_Анатолійович",105,0,11,3.5
"Бісквітна_фабрика_(Харків)",105,0,12,3.0
"Пам'ятник_засновникам_Харкова",104,0,11,3.0
"Грунський_Микола_Кузьмович",104,0,14,3.0
"2-га_дивізія_НГ_(Україна)",104,0,8,3.0
"Захисників_України_(станція_метро)",104,0,12,3.0
"Турист_(велосипед)",104,0,11,3.0
"Губаренко_Віталій_Сергійович",103,0,10,3.5
"Слісаренко_Олекса_Андрійович",103,0,13,3.0
"Вулиця_Ярослава_Мудрого_(Харків)",103,0,11,3.0
"Лисенко_Михайло_Григорович",103,0,8,3.0
"Мамалуй_Олександр_Олексійович",103,1,12,3.5
"Нова_Баварія_(броварня)",103,0,9,3.0
"Савінков_Борис_Вікторович",103,0,9,3.0
"Калиниченко_Максим_Сергійович",103,0,7,3.0
"Ширяєв_Олег_Вікторович",103,0,14,3.0
"Мулерман_Вадим_Йосипович",103,0,10,3.0
"Добкін_Дмитро_Маркович",102,0,8,2.0
"Харківська_хоральна_синагога",102,0,12,2.5
"Нитченко_Дмитро_Васильович",102,0,12,3.0
"Цимбал_Сергій_Володимирович",102,0,16,2.5
"Іванов_Микола_Олексійович",102,0,64,1.0
"Крушельницька_Марія_Тарасівна",102,0,10,3.0
"Шелест_Віталій_Петрович",102,1,6,4.0
"Івченко_Олександр_Георгійович",102,0,38,1.0
"Помазанов_Андрій_Віталійович",102,0,16,2.0
"Фаринник_Василь_Іванович",101,0,15,3.0
"Клапоух_Юрій_Олексійович",101,0,17,3.0
"Варченко_Іван_Григорович",101,1,10,3.0
"Плоходько_Руслан_Володимирович",101,1,11,3.0
"Алфімова_Людмила_Іванівна",101,1,9,3.0
"Хвостенко-Хвостов_Олександр_Веніамінович",101,0,8,4.0
"Маслійчук_Володимир_Леонтійович",101,0,10,3.0
"Д-4_(велосипедний_двигун)",101,0,11,3.0
"Гризодубова_Валентина_Степанівна",101,0,12,3.0
"Таранушенко_Стефан_Андрійович",101,1,7,3.0
"Корецький_Володимир_Михайлович",100,0,10,3.0
"Синчук_Василь_Людвігович",100,1,10,3.0
"Каринська_Варвара_Андріївна",99,0,9,3.0
"Роман_Саєнко",99,1,8,3.0
"Лукас_Вентура_Лопес",99,0,9,3.0
"Кінзбурська_Вікторія_Олександрівна",99,0,12,2.5
"Харківський_вищий_коледж_мистецтв",99,0,12,3.0
"Сухорукова_Софія_Володимирівна",99,1,6,3.0
Simon,99,0,10,3.0
"Бабаєв_Володимир_Миколайович",99,0,27,2.0
"Пшонка_Артем_Вікторович",99,0,8,3.0
"Харківський_державний_академічний_російський_драматичний_театр_імені_О._С._Пушкіна",99,0,12,2.0
"Шевченко_Кирило_Євгенович",99,1,10,3.0
"Сімінін_Сергій_Федорович",99,0,13,2.5
"Морозов_Олександр_Олександрович_(конструктор)",98,0,9,3.0
"Шосткинський_прикордонний_загін",98,0,12,2.0
"Conquest_(гурт)",98,0,8,2.0
"Пивоваров_Євген_Павлович",97,0,15,3.0
"Список_вулиць_Харкова_(З)",97,0,9,3.0
"Левченко_Катерина_Борисівна",96,0,20,2.5
"Список_вулиць_Харкова_(Т)",96,0,9,2.0
"Артур_Беркут",96,0,10,3.0
"Бісквіт-Шоколад",95,0,9,3.0
"Список_вулиць_Харкова_(Л)",95,0,8,3.0
"Бабич_Олександр_Олександрович",95,1,25,2.0
"Філіповський_Іван_Митрофанович",95,0,37,3.0
"Омельченко_Вадим_Володимирович",95,0,9,3.0
"Вулиця_Алчевських_(Харків)",95,0,8,3.0
"Холодна_гора_(місцевість)",95,0,10,3.0
"Пліс_Геннадій_Володимирович",95,0,9,3.0
"Іваненко_Дмитро_Дмитрович",95,0,10,2.0
"Сердюк_Олександр_Іванович",95,0,8,2.5
"Рижський_Іван_Степанович",94,0,13,3.0
"Россіхін_Василь_Васильович",94,0,24,2.0
"Різдвяна_вулиця_(Харків)",94,0,10,3.0
"Третьяков_Максим_В'ячеславович",94,0,15,2.0
"Вовк_Павло_Вячеславович",94,1,9,3.0
"Оксана_Скорик",94,0,17,2.0
"Безшапочний_Сергій_Борисович",94,0,10,3.0
"Салтівська_лінія",94,0,9,3.0
"Гнилицький_Олександр_Анатолійович",94,0,8,3.0
"Гринько_Григорій_Федорович",93,0,11,3.0
"Габель_Августина_Станіславівна",93,0,43,1.0
"Колісник_Анна_Сергіївна",93,0,9,2.5
"ХТЗ_(район_Харкова)",93,1,8,3.0
"Потімков_Сергій_Юрійович",93,0,15,2.0
"Східне_регіональне_управління_ДПС_(Україна)",93,0,9,3.0
"Перелісна_Катерина_Федорівна",93,1,20,2.0
"Глобус_(книжкова_фабрика)",93,0,12,2.0
"Вальтер_Антон_Карлович",93,0,16,2.0
"Харківські_висотки",93,1,14,3.0
"Вулиця_Героїв_Праці_(Харків)",93,0,12,2.0
"Ґжицький_Володимир_Зенонович",93,0,15,2.0
"Катаєва_Римма_Олександрівна",93,0,72,1.0
"Чугунніков_Віталій_Семенович",92,0,20,2.0
"Яновичева_Ванда_Адольфівна",92,1,13,3.0
"Крушельницький_Тарас_Антонович",92,0,15,2.0
"Пам'ятки_історії_Харкова",91,0,7,3.0
"Вулиця_Владислава_Зубенка",91,0,17,2.0
"Список_вулиць_Харкова_(Н)",91,0,9,3.0
"Коцарев_Олег_Олександрович",91,0,22,2.0
"Крючков_Георгій_Корнійович",91,0,10,3.0
"Дорофеєва_Інна_Борисівна",91,0,9,2.0
"Льопа_Дмитро_Сергійович",90,0,9,3.0
"Шейко_Володимир_Олександрович",90,1,8,3.0
"Захаревич_Михайло_Васильович",90,0,9,3.0
"Західна_Україна_(літературна_організація)",90,0,11,3.0
"Баулін_Юрій_Васильович",90,0,10,2.5
"Шапіро_Ісак_Ананійович",90,0,36,1.0
"Чорнобривці_(гурт)",90,1,8,3.0
"Крістіан_Вільягра",90,0,8,3.0
"Шупик_Платон_Лукич",89,0,7,3.0
"Харківська_ТЕЦ-3",89,0,8,3.0
"Резнікович_Михайло_Ієрухімович",89,1,7,2.5
"Ушеніна_Анна_Юріївна",89,0,16,2.0
"Масенко_Терень",89,0,12,3.0
"Москаленко_Віталій_Федорович",89,0,8,3.0
"Харківський_державний_університет_харчування_та_торгівлі",89,0,7,3.0
"Любові_стане_на_всіх",89,0,7,3.0
"Пам'ятник_Василю_Каразіну",89,0,8,2.0
"Харківське_вище_військове_командно-інженерне_училище",88,0,9,2.5
"Ківа_Дмитро_Семенович",88,0,6,2.0
"Нова_Україна_(газета)",88,0,9,2.0
"Лаврик_Микола_Іванович",88,0,9,3.0
"План_розвитку_Харківського_метрополітену",88,0,29,2.0
"Чоботарська_вулиця_(Харків)",88,0,16,2.0
"Вільям_Роша_Батіста",88,0,9,2.0
"Фальківський_Дмитро_Никанорович",88,0,14,2.0
"Багіров_Ільгар_Салехович",87,0,20,2.0
"Корф_Микола_Олександрович",87,0,11,2.0
"Євген_Гапон",87,0,10,3.0
"Марченко_Володимир_Романович",87,0,20,2.0
"Список_вулиць_Харкова_(Р)",87,0,10,3.0
Hate_Forest,87,0,10,2.0
"Митрофан_(Бутинський)",87,0,7,3.0
"Котляр_Євген_Миколайович",87,0,17,2.0
"Lюk",87,0,8,3.0
"Кабанов_Тарас_Володимирович",86,0,18,2.0
"Проспект_Незалежності_(Харків)",86,0,7,3.0
"Альбицький_Василь_Іванович",86,1,49,4.0
"Бондаренко_Сергій_Анатолійович",86,0,10,3.0
"БРЕМ-84",86,0,9,3.0
"Єлизаров_Михайло_Юрійович",86,1,7,2.0
"Гімназійна_набережна_(Харків)",86,0,8,3.0
"Шищенко_Сергій_Юрійович",86,0,9,2.0
"Нові_Будинки_(Харків)",86,0,9,3.0
"Харківський_завод_спеціальних_машин",86,0,28,2.0
"Список_вулиць_Харкова_(Ч)",86,0,8,3.0
"Кучерявенко_Микола_Петрович",85,0,10,3.0
Dub_Buk,85,1,7,2.0
"Всеукраїнський_кінокомітет",85,0,14,3.0
Velotrade,85,0,7,2.0
"Коледж_переробної_та_харчової_промисловості_ХНТУСГ_ім._Петра_Василенка",85,0,10,3.0
"Шумілкін_Володимир_Андрійович",85,0,7,2.5
"Сокальський_Володимир_Іванович",85,0,18,3.0
"Харківська_соборна_мечеть",85,0,10,2.0
"Стрижак_Костянтин_Олександрович",85,0,11,2.0
"Українська_студія_хронікально-документальних_фільмів",85,0,9,3.0
"Станіслав_Орачевський",84,0,29,0.5
"Серпухов_Олександр_Васильович",84,0,6,2.0
"Синявський_Олекса_Наумович",84,0,9,3.0
"Проспект_Льва_Ландау_(Харків)",84,0,8,2.0
"Українська_інженерно-педагогічна_академія",84,0,7,2.5
"Білецький_Платон_Олександрович",83,0,9,3.0
"Трамбицька_Віра_Григорівна",83,1,57,4.0
"Войнов_Юрій_Миколайович",83,0,13,2.0
"Семенець_Богдан_Іванович",83,0,8,3.0
"Кузнецов_Сергій_Сергійович",83,0,8,2.0
"Ганзбург_Григорій_Ізраїлевич",83,0,11,2.0
"Поляков_Василь_Леонідович",83,0,9,2.0
"Хржонщевський_Никанор_Адамович",82,0,9,2.0
"Волинець_Євгеній_Валерійович",82,0,12,1.5
"Страти_польських_офіцерів_у_Харкові",82,0,10,2.0
"Здебський_Юрій_Вікторович",82,0,7,2.0
"Марко_Торсільєрі",82,1,34,1.0
"Вулиця_Амосова_(Харків)",82,0,30,1.0
"Білаш_Віктор_Федорович",82,0,15,2.0
"Перерва_Анатолій_Антонович",82,0,21,2.0
"Палац_Спорту_(станція_метро,_Харків)",82,0,6,2.0
"Котвіцький_Ігор_Олександрович",81,0,6,2.5
"Вулиця_Свободи_(Харків)",81,0,9,3.0
"Федецький_Альфред_Костянтинович",81,0,10,3.0
"Тимошенко_Сергій_Прокопович",81,0,7,3.0
"П'ятихатки_(Харків)",81,0,12,2.0
"Вулиця_23_Серпня_(Харків)",81,1,7,3.0
"Вулиця_Конєва_(Харків)",81,0,13,2.0
"Рубан_Віктор_Геннадійович",81,0,7,3.0
"Арсенал_(Харків)",81,0,8,2.0
"Вулиця_Руслана_Плоходька",81,0,7,2.0
"Шелаєв_Олег_Миколайович",81,0,8,2.0
"Харків-Левада",80,1,6,2.0
"Дзержинський_Владислав_Едмундович",80,0,8,2.0
"Гамарник_Ян_Борисович",80,1,9,3.0
"Інститут_біохімії_імені_О._В._Палладіна_НАН_України",80,0,9,2.0
"Кисленко_Сергій_Віталійович",80,0,14,2.0
"Стецюн_Микола_Григорович",80,0,10,2.0
"Музей_сексуальних_культур",80,0,7,2.0
"Кобцев_Михайло_Валентинович",79,0,7,2.0
"Лозино-Лозинський_Гліб_Євгенович",79,0,11,2.0
"Речицький_Всеволод_Володимирович",79,0,6,3.0
"Міські_голови_Харкова",79,0,7,2.0
"Клочківська_вулиця_(Харків)",79,0,7,2.0
"Харківська_канатна_дорога",79,0,11,2.0
"Подгорна_Вікторія_Валентинівна",79,0,15,2.0
"Дружби_народів_(станція_метро,_Харків)",79,0,5,3.0
"Вітчизна_(часопис)",79,0,5,3.0
"Русов_Михайло_Олександрович",79,0,6,2.0
"Призетко_Олександр_Сергійович",79,0,7,2.0
"Оніпко_Олексій_Федорович",78,0,8,2.0
"Бедзик_Юрій_Дмитрович",78,0,7,2.0
"Парки_і_сквери_Харкова",78,0,20,2.0
"Вулиця_Благовіщенська_(Харків)",78,0,7,3.0
"Харківська_державна_академія_фізичної_культури",78,0,11,2.0
"Основа_(локомотивне_депо)",78,0,10,2.0
"Динамо_(Харків)_у_сезоні_1988—1989",78,0,34,2.0
"Вулиця_Академіка_Павлова_(Харків)",78,0,9,2.0
"Богданов_Андрій_Євгенович",78,0,9,2.0
"Яворський_Ігор_Петрович",78,0,10,2.0
"Рибальченко_Вадим_Миколайович",77,0,9,2.0
"Харківська_школа_фотографії",77,1,10,2.0
"Основа_(станція)",77,0,5,3.0
"Колобов_Юрій_Володимирович",77,0,5,3.0
"Цицурін_Федір_Степанович",77,0,12,1.0
"Харків-Балашовський",77,0,9,2.0
"Клюєв_Михайло_Михайлович",77,0,30,1.0
"В-901_(мотовелосипед)",77,0,6,3.0
"Авангард_(літературна_група)",77,0,7,3.0
"Дудко_Денис_Юрійович",77,0,17,2.0
"Парк_ім._Квітки-Основ'яненка",77,0,7,2.5
"Буревій_Кость_Степанович",77,0,7,3.0
"Столярчук_Юрій_Васильович",77,0,9,2.0
"Варій_Мирон_Йосипович",76,1,25,3.5
"Каневський_Віктор_Ізраїльович",76,0,7,2.0
"Кіча_Антон_Владиславович",76,0,15,2.0
"Клімчук_Борис_Петрович",76,0,9,2.0
"Салтівське_шосе",76,0,8,2.0
"Операція_«Зірка»",76,1,7,2.0
"Гавриш_Олег_Олегович",75,0,10,3.0
"Старіков_Володимир_Іванович",75,0,9,2.0
"Григорович_Павло_Леонтійович",75,0,26,1.0
"Вісник_Харківського_національного_університету_імені_В.Н.Каразіна",75,0,8,2.0
"Гончарівка_(місцевість)",75,0,8,2.5
"Харків_Палац_(готель)",75,0,8,2.0
"Список_вулиць_Харкова_(О)",75,0,8,2.0
"Никодим_(Руснак)",75,0,7,2.0
"Домашенко_Тетяна_Михайлівна",75,0,8,2.0
"Центральний_державний_науково-технічний_архів_України",75,0,8,2.0
"Шепітько_Валерій_Юрійович",75,0,11,2.0
"Кащенко_Микола_Феофанович",75,0,10,2.0
"Покровський_чоловічий_монастир_УПЦ_(Харків)",74,0,8,2.0
"Олесь_Ясний",74,0,6,2.5
"Метробудівників_(станція_метро,_Харків)",74,1,7,2.5
"Харківський_літературний_музей",74,0,6,2.0
"Держпром_(станція_метро)",74,0,7,2.0
"Голуб_Олександр_Володимирович",74,0,13,2.0
"Ільченко_Олександр_Єлисейович",74,0,11,2.0
"Гайсинський_Юрій_Олександрович",74,0,5,2.0
"Ушкалов_Олександр_Леонідович",74,0,7,2.0
"Федотов-Чеховський_Олександр_Олексійович",74,0,10,2.0
"Калюжний_Іван_Володимирович",74,0,8,3.0
"Список_вулиць_Харкова_(І)",74,0,11,3.0
"Молодик_(альманах)",73,0,6,2.0
"Борзенко_Сергій_Олександрович_(футболіст)",73,0,16,2.0
"Яценко_Олександр_Іванович_(футболіст)",73,0,7,2.0
"Пеньков_Володимир_Іванович",73,0,8,2.0
"ХТЗ-240К_(трактор)",73,0,9,2.0
"Кіпріанов_Андрій_Іванович",73,0,13,2.0
"Масельський_Степан_Іванович",73,0,30,1.5
"Дмитрієв_Микола_Ізмайлович",73,0,9,2.0
"Чиста_Криниця",73,0,8,2.0
"Прийомов_Володимир_Володимирович",73,0,7,2.0
"Інститут_проблем_ендокринної_патології_імені_В._Я._Данилевського_НАМН_України",73,0,6,2.0
"Музей_історії_та_залізничної_техніки_Південної_залізниці",72,0,9,2.0
"Кшиштоф_Швідерек",72,0,27,1.5
"Герасимович_Борис_Петрович",72,0,49,1.0
"Літвінов_Олександр_Миколайович",72,0,11,2.0
"Площа_Урицького_(станція_метро)",72,0,7,2.0
"Проспект_Науки_(Харків)",72,1,7,2.0
"Житлобуд-1",72,0,6,2.0
"Спортивна_(станція_метро,_Харків)",72,0,8,2.0
"Руднєв_Микола_Олександрович",72,0,12,2.0
"Тяпушкін_Дмитро_Альбертович",72,0,9,2.0
"Сас_Сергій_Володимирович",72,0,9,2.0
"Чеберячко_Євген_Олександрович",71,0,7,2.0
"Бойко_Олександр_Григорович",71,0,13,2.5
"Харківський_слідчий_ізолятор",71,0,9,2.0
"Овсянико-Куликовський_Дмитро_Миколайович",71,0,6,2.0
"Гоменюк_Володимир_Михайлович",71,0,5,2.0
"Федоряка_Петро_Вікторович",71,0,6,2.0
"Дуденко_Світлана_Іванівна",71,0,10,2.0
"Шестакова_Ніна_Іванівна",71,0,10,2.0
"Харківська_психологічна_школа",71,0,11,2.0
"Толмачов_Ігор_Олександрович",71,0,11,2.0
"Андрій_Віттенберг",71,0,36,1.0
"Монзуль_Катерина_Володимирівна",71,0,20,1.0
"Дикань_Андрій_Олександрович",71,0,8,2.0
"Гірняк_Йосип_Йосипович",70,0,6,2.0
"Локомотив_(палац_спорту,_Харків)",70,0,7,2.0
"Даник_Юрій_Григорович",70,0,6,2.5
"Сікорський_Ігор_Олександрович",70,1,7,2.0
"Алтунян_Генріх_Ованесович",70,0,6,2.0
"Кучер_Василь_Степанович",70,0,5,2.0
"Бугай_Денис_Володимирович",70,0,7,2.0
"Костюченко_Леонід_Михайлович",70,0,7,2.0
"Ліфшиць_Євген_Михайлович",70,0,8,2.0
"Мала_Південна_залізниця",70,0,10,2.0
"Стешенко_Ірина_Іванівна",70,0,9,2.0
"Кобра_(футбольний_клуб)",69,0,17,1.0
"Миколаївський_собор_(Харків)",69,0,10,1.0
"Киналь_Ігор_Богданович",69,0,14,2.0
"Богатиков_Юрій_Йосипович",69,0,9,2.0
"Крижанівський_Степан_Андрійович",69,0,6,3.0
"Чурко_В'ячеслав_В'ячеславович",69,0,10,2.0
"Валентин_Бердт",69,0,8,2.0
"Лемешко_Євген_Пилипович",69,0,9,2.0
"Динамо_(стадіон,_Харків)",69,0,6,2.0
"Змієвська_Галина_Яківна",69,0,16,1.0
"Тихонов_Микола_Олександрович",69,0,6,2.0
"Василько_Василь_Степанович",69,0,7,2.0
"Гладкий_Микола_Дмитрович",69,0,30,2.0
"Список_вулиць_Харкова_(Ф)",68,0,15,2.0
"Кирпичов_Віктор_Львович",68,0,8,1.5
"Журавльов_Денис_Володимирович",68,0,7,2.0
"Мухін_Єфрем_Йосипович",68,0,7,2.0
"Безперчий_Дмитро_Іванович",68,0,8,2.0
"Будинок_«Слово»_(фільм,_2020)",68,0,10,2.0
"Черняєв_Тихон_Сергійович",68,1,7,1.5
"Коваленко_Олександр_Михайлович",68,1,5,2.0
"Чемпіонат_України_з_боксу_2018",68,0,7,3.0
"ХТЗ-161_(трактор)",68,0,8,2.0
"Бичко_Валентин_Васильович",68,0,9,2.0
"Горський_Вілен_Сергійович",68,0,8,2.0
"Паляниця_Олександр_Віталійович",68,0,7,2.0
"Соколовський_Сергій_Анатолійович",68,0,7,2.0
"Харківгаз",68,0,8,2.0
"СХТЗ-НАТІ",68,0,7,2.0
"Маркевич_Ярослав_Володимирович",68,0,10,1.0
"Губський_Юрій_Іванович",67,0,8,2.0
"Бичко_Ігор_Валентинович",67,0,7,2.5
"Павловський_Петро_Іванович",67,0,5,2.0
"Непомнящий_Олександр_Михайлович",67,0,5,2.0
"Конторська_вулиця_(Харків)",67,0,7,1.5
"Жидков_Костянтин_Сергійович",67,0,5,2.0
"Пам'ятник_Леніну_(Харків)",67,0,7,2.0
"Єпіфанов_Анатолій_Олександрович",67,0,7,2.0
"Сташис_Володимир_Володимирович",67,0,7,2.0
"Алчевський_Іван_Олексійович",66,0,11,2.0
"Динамо_(Харків)_у_сезоні_1979—1980",66,0,31,2.5
"Пстрак_Ярослав_Васильович",66,0,5,2.0
"Маков_Павло_Миколайович",66,0,6,2.0
"Вісті_ВУЦВК",66,0,7,2.0
"Беркос_Михайло_Андрійович",66,0,12,2.0
"Т-75_(трактор)",66,0,6,2.0
"Каштанова_(станція_метро)",66,0,6,2.0
"Ільющенков_Олександр_Андрійович",66,1,6,2.0
"Черниш_Вадим_Олегович",66,0,9,2.0
"Анатолій_Балабуха",66,0,32,1.0
"Вищі_навчальні_заклади_Харкова",66,0,5,3.0
"Анциферова_Тетяна_Володимирівна",66,0,16,2.0
"Кириченко_Микола_Олександрович",66,0,8,2.0
"Державний_музей_природи_Харківського_національного_університету_ім._В._Н._Каразіна",66,0,8,2.0
"Бібік_Валентин_Савич",66,0,5,2.0
"Харківський_державний_автотранспортний_коледж",66,0,6,2.0
"Добровольський_Володимир_Анатолійович",66,0,13,2.0
"Бібліотеки_Харкова",65,0,19,1.5
"Остапчук_Віктор_Миколайович",65,0,6,2.0
"Стрижак_Андрій_Андрійович",65,0,8,2.0
"Марко_Топчій",65,0,21,1.5
"Воробйов_Володимир_Петрович",65,0,5,2.0
"Лук'яненко_Володимир_Матвійович",65,0,16,2.0
"Майдан_Конституції_(станція_метро)",65,0,6,2.0
"Назарова_Олександра_Євгенівна",65,0,8,2.0
"Індустріальна_(станція_метро,_Харків)",65,0,6,2.0
"Гончаров_Валерій_Володимирович",64,0,8,2.0
"Лісничук_Вадим_Ярославович",64,0,6,2.0
"Кононенко_Юрій_Савич",64,0,6,2.0
"Шубников_Лев_Васильович",64,0,11,1.0
"Александровська_Алла_Олександрівна",64,0,6,2.0
"Історичний_факультет_Харківського_університету",64,0,7,2.0
"Пасічник_Степан_Володимирович",64,0,9,2.0
"ХТЗ-181_(трактор)",64,0,5,2.0
"Качанівська_виправна_колонія_№_54",64,0,8,2.0
"Загородній_Анатолій_Глібович",64,0,8,2.0
"Павлове_Поле",64,0,6,1.5
"Ткаченко_Орест_Борисович",64,0,11,1.0
"Університет_(станція_метро,_Харків)",64,0,5,2.0
"Абаджян_Гаррій_Артушевич",64,0,11,2.0
"Залютине_(станція_метро)",64,0,7,2.0
"Фабіо_Александер_Фрейтас_Де_Алмейда",63,0,9,2.0
"Мізін_Сергій_Григорович",63,0,6,2.0
"Ад'ютант_його_високоповажності",63,0,7,2.0
"Гриньов_Борис_Вікторович",63,0,8,2.0
"Харківський_гуманітарний_університет_«Народна_українська_академія»",63,0,5,2.0
"Шліхтер_Олександр_Григорович",63,0,6,2.0
"Ліфшиць_Ілля_Михайлович",63,0,7,2.0
"Жихор_(район_Харкова)",63,0,11,1.0
"Аліпов_Євген_Леонідович",63,0,7,2.0
"Прокопович-Ткаченко_Дмитро_Ігорович",63,0,7,2.0
"Харківське_конструкторське_бюро_двигунобудування",63,0,7,2.0
"Іоанн_Шанхайський_і_Сан-Франциський",63,0,5,2.0
"Харківська_обласна_універсальна_наукова_бібліотека",63,0,11,2.0
"Харківська_обласна_бібліотека_для_дітей",63,0,7,2.0
"Бочкур_Роман_Романович",63,0,9,2.0
"Олексіївське_(електродепо)",63,0,5,2.0
"Кромський_Ігнат_Володимирович",63,0,6,1.0
"Харківське_січневе_збройне_повстання_1919_року",63,0,14,1.0
"Комаров_Михайло_Федорович",63,0,7,2.0
"Харківський_коледж_текстилю_та_дизайну",63,0,7,2.0
"Єфремова_Ірина_Олексіївна",63,0,8,1.0
"Блажівський_Євген_Миколайович",63,0,6,2.0
"Харківський_завод_транспортного_устаткування",62,0,6,2.0
"Моїсеєнко_Олександр_Олександрович",62,0,27,1.0
"Довгий_Олексій_Володимирович",62,0,5,2.0
"Ковальчук_Кирило_Сергійович",62,0,8,2.0
"Комісаренко_Ігор_Васильович",62,0,6,2.0
"Кассандр_(Мурон_Адольф)",62,0,12,1.0
"Севідов_Олександр_Володимирович",62,0,6,2.0
"Олексіївка_(місцевість)",62,0,6,2.0
"Рассоха_Ігор_Миколайович",62,0,7,2.0
"Харківський_молодіжний_театр_«Мадригал»",62,0,13,3.0
"Лозинський_Михайло_Михайлович",62,0,7,2.0
"Соколенко_Андрій_Аполлінарійович",62,0,6,1.0
"Коловорот_(фестиваль)",62,0,6,2.0
"Кундзіч_Олексій_Леонардович",62,0,6,2.0
"Філенко_Володимир_Пилипович",62,0,10,1.0
"Танго_смерті_(фільм)",61,0,5,2.0
"Пам'ятник_Олексію_Бекетову_(Харків)",61,0,9,1.0
"Чернишевська_вулиця_(Харків)",61,0,5,2.0
"Мілько_Вадим_Іванович",61,0,7,1.0
"Харківська_гімназія_№_6",61,0,5,2.0
"Кушнаренко_Наталя_Миколаївна",61,0,7,2.0
"Харківська_операція_(червень_1919)",61,0,6,2.0
"Южный_русский_сборник",61,0,11,1.0
"Богданов_Олександр_Олександрович",61,0,7,1.0
"Пам'ятник_Воїнам-визволителям_(Харків)",61,0,8,1.5
"Потоцький_Северин_Антоній",61,0,7,2.0
"Червона_Зірка_(хімфармзавод)",61,0,4,2.0
"Юрій_Вухналь",61,0,6,2.0
"Себастьян_Бланко",61,0,7,2.0
"Міщенко_Сергій_Григорович",61,0,5,2.0
"Харківський_екзархат_УГКЦ",61,0,6,1.0
"Білий_Максим_Іванович",61,0,7,2.0
"Південний_вокзал_(станція_метро)",60,0,6,2.0
"Історичний_музей_(станція_метро)",60,0,10,1.0
"Залудяк_Микола_Іванович",60,0,12,1.0
"Бобошко_Іван_Павлович",60,0,36,0.5
"Салтівсько-Заводська_лінія",60,0,7,2.0
