name,total,min,max,median
"Марченко_Володимир_Олександрович_(математик)",36,0,4,1.0
"Цуркан_Михайло_Іванович",36,0,5,1.0
"Наука_і_техніка_(журнал,_Харків)",36,0,5,1.0
"Лавровський_Петро_Олексійович",36,0,17,1.0
"Пам'ятний_знак_героям_Крут_(Харків)",36,0,8,1.0
"Ярославський_Петро_Антонович",36,0,6,1.0
"Харківська_громадська_бібліотека",36,0,18,1.0
"Тацій_Олексій_Олександрович",36,0,15,1.0
"Тофан_Василь_Васильович",36,0,6,1.0
"Корж_Олексій_Олександрович",36,0,20,1.0
"Єрмаков_Сергій_Сидорович",36,0,5,2.0
"Музей_археології_та_етнографії_Слобідської_України",36,0,6,1.0
"Велика_Данилівка",36,0,5,1.0
"Наукова_(станція_метро)",36,0,5,1.0
"Мамонтів_Яків_Андрійович",36,0,8,1.0
"Гельштейн_Олександр_Матвійович",35,0,6,1.0
"Таукешева_Тетяна_Дмитрівна",35,0,5,1.0
"Гінзбург_Михайло_Давидович",35,0,5,1.0
"Кийдрамте",35,0,6,1.0
"Старостенко_Юрій_Михайлович",35,0,15,0.0
"Малицький_Ігор_Федорович",35,0,5,1.0
"Ботанічний_сад_(станція_метро,_Харків)",35,0,3,1.0
"Семененко_Олександр_Платонович",35,0,7,1.0
"Серьогін_Віталій_Олександрович",35,0,6,1.0
"Нікітін_Юрій_Олександрович",35,0,3,1.0
"Ошенков_Олег_Олександрович",35,0,5,1.0
"Ямпольський_Стефан_Михайлович",35,0,7,1.0
"Харківський_коледж_будівництва,_архітектури_та_дизайну",35,0,5,1.0
"Панькевич_Юліан_Іванович",35,0,5,1.0
"Пушкінська_(станція_метро,_Харків)",35,0,3,1.5
"Старцев_Максим_Олександрович",35,0,8,1.0
"Борисяк_Никифор_Дмитрович",35,0,6,1.0
"Кондратюк_Тетяна_Вікторівна",35,0,6,1.0
"Лисенко_Володимир_Володимирович",35,0,3,1.0
"Крипак_Максим_Сергійович",35,0,3,1.0
"Чайка_Ігор_Владиславович",35,0,5,1.0
"Купрейчик_Ірина_Валеріївна",35,0,5,1.0
"Лобойко_Сергій_Володимирович",35,0,3,1.0
"Дуденко_Світлана_Іванівна",35,0,8,1.0
"Бузескул_Владислав_Петрович",35,0,9,1.0
"Лук'яненко_Володимир_Матвійович",35,0,4,1.5
"Юзеф_Коженьовський",35,0,5,1.0
"Яків_Баш",35,0,5,1.0
"Таіс_Золотковська",35,0,4,1.0
"Сильванський_Микола_Йосипович",34,0,4,1.0
"Піонтек_Люціана_Карлівна",34,0,6,1.0
"Рижський_Іван_Степанович",34,0,7,1.0
"Газета_по-киевски",34,0,4,1.0
"Іванко_Віталій_Миколайович",34,0,3,1.0
"Мухін_Єфрем_Йосипович",34,0,4,1.0
"Наукова_бібліотека_Національного_юридичного_університету_імені_Ярослава_Мудрого",34,0,7,1.0
"Залудяк_Микола_Іванович",34,0,5,1.0
"Вулиця_Скрипника_(Харків)",34,0,4,1.0
"Табаровський_Борис_Мойсейович",34,0,28,1.0
"Козьменко_Сергій_Миколайович",34,0,5,1.0
"Дорошенко_Сергій_Іванович",34,0,4,1.0
"Чемпіонат_України_з_боксу_2018",34,0,6,1.0
"Драюк_Сергій_Євсейович",34,0,5,1.0
"Вулиця_Благовіщенська_(Харків)",34,0,5,1.0
"Факультет_географії,_геології,_рекреації_і_туризму_Харківського_національного_університету",34,0,4,1.0
"Інститут_проблем_кріобіології_і_кріомедицини_НАН_України",34,0,6,1.0
"Дятел_Віра_Григорівна",34,0,6,1.0
"Міжнародний_слов'янський_університет",34,0,8,1.0
"Полуведько_Кіндрат_Микитович",34,0,5,1.0
"Чемпіонат_України_з_боксу_2011",34,0,4,1.0
"Вулиця_Владислава_Зубенка",34,0,21,5.0
"Пам'ятний_знак_репресованим_кобзарям,_бандуристам,_лірникам",34,0,6,1.0
"Гуртов_Олексій_Анатолійович",34,0,4,1.0
"Мізко_Микола_Дмитрович",34,0,3,1.0
"Савонов_Григорій_Мусійович",34,0,4,1.0
"Фізико-технічний_інститут_низьких_температур_імені_Б._І._Вєркіна_НАН_України",34,0,4,1.0
"Калюжний_Іван_Володимирович",34,0,4,1.0
"Осман_Олександр_Вікторович",34,0,4,1.0
"Горський_Вілен_Сергійович",34,0,5,1.0
"Лопатинський_Фавст_Львович",34,0,5,1.0
"Продан_Ігор_Вячеславович",34,0,9,1.0
"Владімір_Дішленкович",34,0,8,1.5
"Соболєв_Фелікс_Михайлович",34,0,3,1.0
"Богораз_Лариса_Йосипівна",34,0,4,1.0
"Первомайський_Олег_Олексійович",34,0,4,1.0
"Слинько_Петро_Федорович",34,0,4,1.0
"Аверін_Всеволод_Григорович",33,0,6,0.0
"Крайнєв_Володимир_Всеволодович",33,0,3,1.0
"Куликівський_узвіз_(Харків)",33,0,4,2.0
"Нова_Україна_(газета)",33,0,6,1.0
"Харверст",33,0,5,1.0
"Єдина_родина_(благодійний_фонд)",33,0,6,1.0
"Муравченко_Федір_Михайлович",33,0,4,1.0
"Крона_(громадська_організація)",33,0,6,1.0
"Гришко_Василь_Іванович",33,0,8,1.0
"Чуйченко_Сергій_Олександрович",33,0,6,1.0
"Щетинський_Олександр_Степанович",33,0,5,1.0
"Затилюк_Олексій_Олександрович",33,0,6,1.0
"Харківський_коледж_транспортних_технологій",33,0,7,1.0
"Милорадович_Василь_Петрович",33,0,6,1.0
"Харківський_медичний_коледж_№_2",33,0,5,1.0
"Івано-Усікновенське_кладовище",33,0,4,1.0
"Шевель_Георгій_Георгійович",33,0,4,1.0
"Майдан_Захисників_України",33,0,4,1.0
"Інститут_дерматології_та_венерології_Академії_медичних_наук_України",33,0,3,1.0
"Харків_(моторвагонне_депо)",33,0,4,1.0
"Жевченко-Яновська_Тамара_Юріївна",33,0,4,1.0
"Григор'єв_Сергій_Вікторович",33,0,8,1.0
"Глубоков_Володимир_Петрович",33,0,3,1.0
"Харківська_гімназія_№_116",33,0,6,1.0
"Склокін_Володимир_В'ячеславович",33,0,16,1.0
"Богомолець_Вадим_Михайлович",33,0,4,1.0
"Маслов_Андрій_Миколайович",33,0,4,1.0
"Станція_Харків_(організація)",33,0,6,1.0
"Клименко_Віктор_Васильович",33,0,3,1.0
"Єременко_Павло_Олександрович",33,0,3,1.0
"Литвиненко_Віталій_Іванович",33,0,4,1.0
"Тракторний_завод_(станція_метро,_Харків)",33,0,4,1.0
"Дівоча_вулиця_(Харків)",33,0,3,1.0
"В-22_(велосипед)",33,0,4,1.0
"Архітектора_Бекетова_(станція_метро)",33,0,4,1.0
"Поярков_Юрій_Михайлович",32,0,6,1.0
"Шміт_Федір_Іванович",32,0,4,1.0
"Дашкієв_Микола_Олександрович",32,0,4,1.0
"Гельфгат_Ілля_Маркович",32,0,4,1.0
"Бичко_Ігор_Валентинович",32,0,4,1.0
"Терзі_Євгеній_Ігорович",32,0,11,1.0
"Безгін_Ігор_Дмитрович",32,0,4,1.0
"Удовиченко_Микола_Іванович",32,0,5,1.0
"Ємець_Олег_Олексійович",32,0,7,1.0
"Лукашевич_Михайло_Адамович",32,0,3,2.0
"Синельников_Рафаїл_Давидович",32,0,4,1.0
"Ярошенко_Костянтин_Юрійович",32,0,5,1.0
"Коваленко_Олег_Миколайович_(офіцер)",32,0,3,1.0
"Зеленський_Віктор_Федотович",32,0,4,1.0
"Валяшко_Микола_Овксентійович",32,0,5,1.0
"Харківська_астрономічна_обсерваторія",32,0,4,1.0
"Джиджора_Володимир_Григорович",32,0,5,1.0
"Східно-Європейський_журнал_передових_технологій",32,0,4,1.0
"Андрійко_Микола_Матвійович",32,0,12,1.0
"Носов_Віктор_Васильович",32,0,3,1.0
"Полоз_Михайло_Миколайович",32,0,16,1.0
"Іванов_Микола_Олексійович",32,0,8,1.0
"Богун_Оникій_Тимофійович",32,0,7,1.0
"Пасічник_Степан_Володимирович",32,0,3,1.0
"Квітко_Лев_Мойсейович",32,0,5,1.0
"Туренко_Анатолій_Миколайович",32,0,3,1.0
"Харківський_морський_музей",32,0,5,1.0
"Пам'ятник_закоханим",32,0,4,1.0
"Автошлях_Р_78",32,0,5,1.0
"Шамрай_Агапій_Пилипович",32,0,3,1.0
"Щербина_Марія_Володимирівна",32,0,9,1.5
"Сухоруков_Леонід_Семенович",32,0,6,1.0
"Савва_(Бабинець)",32,0,4,1.0
"Інститут_ґрунтознавства_та_агрохімії_імені_О._Н._Соколовського",31,0,8,1.0
"Зеленський_Олександр_Олексійович",31,3,28,15.5
"Данилевич_Василь_Юхимович",31,0,7,1.0
"Соллі_Плюс",31,0,4,1.0
"Проценко_Іван_Юхимович",31,0,8,1.0
"Київська_районна_в_м._Харкові_рада",31,0,5,1.0
"Востряков_Олександр_Андрійович",31,0,12,1.0
"Дерегус_Вікторія-Марина_Михайлівна",31,0,17,2.0
"Процик_Петро_Йосифович",31,0,7,1.0
"Комісаренко_Ігор_Васильович",31,0,4,1.0
"Московське_(електродепо,_Харків)",31,0,4,1.0
"Остапенко_Олег_Володимирович",31,0,3,1.0
"Кощій_В'ячеслав_Михайлович",31,0,25,1.0
"Жданов_Олександр_Миколайович",31,0,3,1.0
"Трифільєв_Євген_Парфенович",31,0,18,0.0
"Олійник_Олексій_Степанович",31,0,5,1.0
"Григорович_Віктор_Іванович",31,0,8,0.0
"Масельський_Степан_Іванович",31,0,6,1.0
"Харківський_Палац_дитячої_та_юнацької_творчості",31,0,10,1.0
"Доценко_Сергій_Олександрович",31,0,4,1.0
"Салівончик_Руслан_Сергійович",31,0,3,1.0
"Голтвянський_Олег_Миколайович",31,0,3,1.0
"ХТЗ_(стадіон)",31,0,4,1.0
"Федоров_Володимир_Григорович",31,0,12,1.0
"Жаріков_Микола_Леонідович",31,0,3,1.0
"Фізико-технічний_факультет_Харківського_національного_університету",31,0,9,1.0
"Рибалка_Іван_Климентійович",31,0,4,1.0
"Полонський_Радій_Федорович",31,0,5,1.0
"Багнюк_Олександр_Олександрович",31,0,5,1.0
"Гаккебуш_Любов_Михайлівна",31,0,5,1.0
"Черних_Валентин_Петрович",31,0,3,1.0
"Божинський_Назар_Іванович",31,0,4,1.0
"Десятников_Леонід_Аркадійович",31,0,9,1.0
"Список_вулиць_Харкова_(У)",31,0,5,1.0
"Агапов_Микола_Юрійович",31,0,6,1.0
"Бібік_Валентин_Савич",31,0,5,1.0
"Довгаль_Олександр_Михайлович",31,0,9,1.0
"Ріттер_Павло_Григорович",31,0,4,1.0
"Шевченко_Сергій_Якович",31,0,6,1.0
"Вулиця_Академіка_Павлова_(Харків)",31,0,4,1.0
"Акименко_Олександр_Олександрович",31,0,6,1.0
"Меморіал_жертв_тоталітаризму",31,0,8,1.0
"Бажанов_Марко_Ігорович",30,0,5,1.0
"Наполов_Сергій_Миколайович",30,0,6,1.0
"Кащенко_Дмитро_Валерійович",30,0,4,1.0
"Решетніков_Юрій_Євгенович",30,0,4,1.0
"Лісопарк_(Харків)",30,0,3,1.0
"Визволення_Харкова_від_фашистських_загарбників_(монета)",30,0,3,1.0
"Харківська_муніципальна_галерея",30,0,3,1.0
"Северин_Ганцарчик",30,0,5,1.0
"Сомов_Орест_Михайлович",30,0,4,1.0
"Шульга_Іван_Миколайович",30,0,4,1.0
"Гаркуша_Діана_Русланівна",30,0,5,1.0
"Наливайко_Анатолій_Михайлович",30,0,7,1.0
"Палладін_Володимир_Іванович",30,0,4,1.0
"Головко_Олександр_Борисович_(історик)",30,0,4,1.0
"Косарєв_Борис_Васильович",30,0,9,1.0
"Пелехатий_В'ячеслав_Максимович",30,0,4,1.0
"Світ_Іван_Васильович",30,0,3,1.0
"Холодногірська_виправна_колонія_№_18",30,0,5,1.0
"Ситенко_Михайло_Іванович",30,0,4,0.0
"Черкашина-Губаренко_Марина_Романівна",30,0,4,1.0
"Чепіга_Валентина_Олександрівна",30,0,3,1.0
"Бєлкін_Андрій_Володимирович",30,0,3,1.0
"Волошин_Євгеній_Петрович",30,0,5,1.0
"Мірошниченко_Володимир_Миколайович",30,0,4,1.0
"Ткаченко_Орест_Борисович",30,0,3,1.0
"Бажанов_Юрій_Павлович",30,0,3,1.0
"Вулиця_Отакара_Яроша_(Харків)",30,0,3,2.0
"Свашенко_Петро_Андрійович",30,0,11,0.0
"Харківський_електромеханічний_технікум_транспортного_будівництва",30,0,3,1.0
"Іванівка_(Харків)",30,0,3,1.0
"Харківський_молочний_комбінат",30,0,3,1.0
"Астахова_Валентина_Іларіонівна",30,0,5,1.0
"Тимощук_Михайло_Петрович",30,0,4,1.0
"Пищур_Олександр_Віталійович",30,0,3,1.0
"Видавець_Олександр_Савчук",30,0,3,1.0
"Вечерний_Харьков",30,0,3,1.0
"Росковшенко_Іван_Васильович",29,0,5,1.0
"Конарєв_Микола_Семенович",29,0,5,0.0
"Шифрін_Яків_Соломонович",29,0,6,1.0
"Колтун_Леонід_Якович",29,0,6,1.0
"Харківський_кооперативний_торгово-економічний_коледж",29,0,5,1.0
"Геліос-Арена",29,0,3,1.0
"Харківський_дельфінарій",29,0,5,1.0
"Буйко_Георгій_Володимирович",29,0,4,1.0
"Вулиця_Маршала_Рибалка_(Харків)",29,0,8,1.0
"Колєснік_Олексій_Миколайович",29,0,4,1.0
"Ложешніков_Володимир_Іванович",29,0,5,1.0
"Шмуклер_Валерій_Самуїлович",29,0,11,1.0
"Сінкевич_Євген_Григорович",29,0,7,1.0
"Гінзбург_Олександр_Маркович",29,0,3,1.0
"Кіноконцертна_зала_«Україна»_(Харків)",29,0,4,1.0
"Інститут_історії_партії_при_ЦК_Компартії_України",29,0,6,1.0
"Різниченко_Володимир_Васильович",29,0,3,1.0
"Харківський_автобус",29,0,8,1.0
"Ботюк_Христина_Олександрівна",29,29,29,29.0
"Храм_усікновення_глави_Іоана_Предтечі_(Харків)",29,0,4,1.0
"Харківський_театр_для_дітей_та_юнацтва",29,0,4,1.0
"Чорний_Сергій_Миколайович",29,0,5,1.0
"Божидар",29,0,3,1.0
"Вєркін_Борис_Ієремійович",29,0,3,1.0
"Немілостівий_Віталій_Олександрович",29,0,5,0.5
"Лиса_Гора_(Харків)",29,0,3,1.0
"Сарбей_Віталій_Григорович",29,0,6,1.0
"Борисенко_Олександр_Андрійович",29,0,4,1.0
"Коваленко_Олена_Едуардівна",29,0,3,1.0
"Бурлюк_Володимир_Давидович",29,0,4,1.0
"Куліш_Станіслав_Костянтинович",29,0,3,1.0
"Власенко_Аллін_Григорович",29,0,4,1.0
"Чередніченко_Ігор_Вікторович",29,0,4,1.0
"Павлове_Поле",29,0,5,1.0
"Павлівський_майдан",29,0,3,1.0
"Житловий_комплекс_«Олімп»",29,0,4,1.0
"Пам'ятник_Олександрові_Пушкіну_(Харків)",29,0,7,1.5
"Семочко_Дмитро_Дмитрович",29,0,5,1.0
"Парнов_Єремій_Іудович",29,0,7,1.0
"Лобановський_Олександр_Ігорович",29,0,3,1.0
"Катаєва_Римма_Олександрівна",29,0,14,1.0
"Вакуленко_Сергій_Миколайович",29,0,3,1.0
"Гримайло_Ярослав_Васильович",29,0,5,1.0
"Александрова_Людмила_Володимирівна",29,0,3,1.0
"Шестопалов_Віктор_Петрович",29,0,9,1.0
"Іванов_Володимир_Петрович",29,0,6,1.5
"Гришко_Віктор_Васильович",29,0,3,1.0
"Шепітько_Валерій_Юрійович",29,0,5,1.0
"Гапонова_Ганна_Валентинівна",29,0,4,1.0
"Баркалов_Олексій_Степанович",29,0,5,1.0
"Черемський_Кость_Петрович",28,0,6,1.0
"Світлана_Майборода",28,0,5,1.0
"Батальський_Олександр_Анатолійович",28,0,4,1.0
"Кононенко_Андрій_Вікторович",28,0,4,1.0
"Голейзовський_Касьян_Ярославович",28,0,8,1.0
"Калініна_Яна_Миколаївна",28,0,5,1.0
"Булгаков_Володимир_Петрович",28,0,3,1.0
"Ходанович_Ігор_Олексійович",28,0,12,0.0
"Дорошко_Петро_Онуфрійович",28,0,6,1.0
"Лебеденко_Олександр_Вікторович",28,0,5,1.0
"Нефьодов_Анатолій_Іванович",28,0,12,1.0
"Вулиця_Максиміліанівська_(Харків)",28,0,5,1.0
"Лобода_Михайло_Васильович",28,0,8,1.0
"Кащеєв_Борис_Леонідович",28,0,10,1.0
"Арсеній_(Могилянський)",28,0,3,1.0
"Файнберг_Яків_Борисович",28,0,12,0.5
"Утренняя_звезда",28,0,7,1.0
"Жихор_(район_Харкова)",28,0,3,1.0
"Біблик_Валентин_Васильович",28,0,4,1.0
"Науменко_Павло_Олегович",28,0,4,1.0
"Борсук_Іван_Іванович",28,0,4,1.0
"Міське_кладовище_№_2_(Харків)",28,0,5,1.0
"Олексіївська_виправна_колонія_№_25",28,0,7,1.0
"Інститут_медичної_радіології_імені_С._П._Григор'єва",28,0,4,1.0
"Павлюк_Микола_Іванович",28,0,6,1.0
"Воронович_Олександра_Петрівна",28,0,13,0.0
"Заклади_вищої_освіти_Харківської_області",28,0,6,1.0
"Вітковський_Іван_Матвійович",28,0,5,1.0
"Горбань_Микола_Васильович",28,0,4,1.0
"Бенера_Іван_Іванович",28,0,3,1.0
"Жданов_Віктор_Михайлович",28,0,4,1.0
"Інститут_проблем_ендокринної_патології_імені_В._Я._Данилевського_НАМН_України",28,0,4,1.0
"Харківський_індустріально-педагогічний_технікум",28,0,5,1.0
"Харитонов_Дмитро_Іванович",28,0,9,1.0
"Чанцев_Анатолій_Дмитрович",28,0,6,1.0
"Перепеляк_Іван_Михайлович",28,0,7,1.0
"Світличний_Олександр_Григорович",28,0,2,1.0
"Юхвід_Леонід_Аронович",28,0,4,1.0
"Алчевський_Іван_Олексійович",27,0,3,1.0
"Шрамко_Юрій_Меркурійович",27,0,11,1.0
"Путівцев_Артем_Олександрович",27,0,3,1.0
"Чепіга-Зеленкевич_Яків_Феофанович",27,0,3,1.0
"Кожух_Ніна_Федорівна",27,0,4,1.0
"Утєвська_Ольга_Михайлівна",27,0,4,1.0
"Заїкин_В'ячеслав_Михайлович",27,0,4,1.0
"Котляр_Антон_Станіславович",27,0,4,1.0
"Куделко_Сергій_Михайлович",27,0,6,1.0
"Слєпцов_Олег_Семенович",27,0,4,1.0
"Черноватий_Леонід_Миколайович",27,0,7,1.0
"Татаренко_Леонід_Сергійович",27,0,4,1.0
"Мокржецький_Сигізмунд_Олександрович",27,0,4,1.0
"Животовський_Олександр_Миколайович",27,0,4,1.0
"Глухов_Микола_Володимирович",27,0,3,1.0
"Кушнаренко_Наталя_Миколаївна",27,0,7,1.0
"Алтунян_Генріх_Ованесович",27,0,3,1.0
"Зілоті_Олександр_Ілліч",27,0,7,1.0
"Герасимович_Борис_Петрович",27,0,6,1.0
"Хонатан_Майдана",27,0,5,1.0
"Бут_Олександр_Микитович",27,0,3,1.0
"Вернидубов_Іван_Васильович",27,0,11,1.0
"Лаврентьєв_Олег_Олександрович",27,0,4,1.0
"Галієв_Ернест_Едуардович",27,0,4,1.0
"Бецький_Іван_Ігорович",27,0,5,1.0
"Ковальчук_Людмила_Іванівна",27,0,4,1.0
"Харківська_площа",27,0,4,1.0
"Войтер_Сергій_Віталійович",27,0,9,2.0
"Балаклійська_філія_Харківської_гуманітарно-педагогічної_академії",27,0,6,1.0
"Штейнберг_Лев_Петрович",27,0,7,0.5
"Лемешко_Олександр_Віталійович",27,0,19,0.0
"Немишля_(річка)",27,0,3,1.0
"Клоков_Михайло_Васильович",27,0,5,1.0
"Мироносицька_вулиця",27,0,3,1.0
"Бекетов_Андрій_Миколайович",27,0,3,1.0
"Краєзнавство_(журнал)",27,0,4,1.0
"Романчук_Іван_Валентинович",27,0,4,1.0
"Аверін_Віктор_Григорович",27,0,7,1.0
"Атрощенко_Василь_Іванович",27,0,4,1.0
"Лещенко_Віктор_Миколайович",27,0,4,1.0
"Бергенгейм_Едуард_Едуардович",27,0,4,1.0
"Самборський_Володимир_Сергійович",27,0,10,1.0
"Антонов_Володимир_Іванович",27,0,7,1.0
"Вірменська_церква_(Харків)",27,0,5,1.0
"Оксана_Скорик",27,0,3,1.0
"Харківський_художній_інститут",27,0,4,1.0
"Вулиця_Малиновського_(Харків)",27,0,3,1.0
"Суперництво_футбольних_клубів_«Дніпро»_та_«Металіст»",27,0,4,1.0
"Абаджян_Гаррій_Артушевич",27,0,3,1.0
"Зінченко_Петро_Іванович",27,0,6,0.5
"Тимур_(театр,_Харків)",27,0,8,1.0
"Єфименко_Петро_Савич",27,0,5,1.0
"Тольба_Веніамін_Савелійович",26,0,6,1.0
"Фізичний_факультет_Харківського_національного_університету",26,0,4,1.0
"Лавренко_Євген_Михайлович",26,0,5,1.0
"Акубардія_Бадрі_Рабоєвич",26,0,3,1.0
"Борок_Валентина_Михайлівна",26,0,3,1.0
"Покора_Роман_Михайлович",26,0,4,1.0
"Айзеншток_Ієремія_Якович",26,0,3,1.0
"Осипенко_Петро_Григорович",26,0,7,0.0
"Харківська_обласна_організація_НСПУ",26,0,4,1.0
"Житлово-комунальний_технікум_Харківської_національної_академії_міського_господарства",26,0,4,1.0
"Святченко_Сергій",26,0,3,1.0
"Свято-Успенський_собор_(Харків)",26,2,6,4.5
"Литвинова_Євгенія_Іванівна",26,0,6,0.0
"Товажнянський_Леонід_Леонідович",26,0,4,1.0
"Андрущак_Ія_Рафаелівна",26,4,13,9.0
"Волошин_Іван_Митрофанович",26,0,4,1.0
"Ліфшиць_Ілля_Михайлович",26,0,3,1.0
"Данилевський_Олександр_Якович",26,0,4,1.0
"Козубенко_Леонід_Васильович",26,0,8,1.0
"Вулиця_Куликівська_(Харків)",26,0,5,1.0
"Харківський_бузок",26,0,4,1.0
"Александров_Олександр_Іванович",26,0,4,1.0
"Волонтерська_група_Романа_Доніка",26,0,3,1.0
"Каплієнко_Олександр_Максимович",26,0,7,1.0
"Грипич_Володимир_Григорович",26,0,4,1.0
"Транспорт_Харкова",26,0,4,0.0
"Ценковський_Лев_Семенович",26,0,3,1.0
"Горчаков_Олександр_Кирилович",26,0,6,1.0
"Дуплій_Степан_Анатолійович",26,0,5,1.0
"Губаренко_Ірина_Віталіївна",26,0,5,0.5
"Доскоч_Ізидор_Олексійович",26,0,4,1.0
"Абаза_Віктор_Іванович",26,0,4,1.0
"Інститут_водних_проблем_і_меліорації_НААН_України",26,0,5,1.0
"Козько_Володимир_Миколайович",26,0,7,1.0
"Дзиба_Сергій_Вікторович",26,0,3,1.0
"Голяченко_Олександр_Михайлович",26,0,5,1.0
"Слатін_Ілля_Ілліч",26,0,2,1.0
"Ковбаса_Олег_Вікторович",26,0,4,1.0
"Левін_Вадим_Олександрович",26,0,4,1.0
"Абдрашитов_Вадим_Юсупович",25,0,4,1.0
"Дем'янов_Володимир_Васильович",25,0,5,1.0
"Гунчак_Руслан_Іванович",25,0,3,1.0
"Бутяга_Володимир_Іванович",25,0,13,1.0
"Лябик_Василь_Васильович",25,0,2,1.0
"Сінченко_Сергій_Григорович",25,0,3,1.0
"Сучков_Олексій_В'ячеславович",25,0,3,1.0
"Зінченко_Володимир_Петрович",25,0,4,1.0
"Кравцов_Тарас_Сергійович",25,0,6,0.5
"Соболь_Михайло_Андрійович",25,0,4,1.0
"Некос_Володимир_Юхимович",25,0,5,1.0
"Суярко_Василь_Григорович",25,0,11,0.0
"Лапшин_Василь_Іванович",25,0,8,1.0
"Театр_19",25,0,3,1.0
"Харківське_історико-філологічне_товариство",25,0,4,1.0
"Пасічник_Михайло_Францович",25,0,4,1.0
"Плевако_Микола_Антонович",25,0,4,1.0
"Демченко_Микола_Нестерович",25,0,3,1.0
"Гірка_Ігор_Олександрович",25,0,9,1.0
"Дронов_Олексій_Іванович",25,0,8,2.0
"Колокольцов_Василь_Григорович",25,0,6,1.0
"Пам'ятник_Героям,_які_поклали_голову_за_незалежність_та_свободу_України_(Харків)",25,0,6,1.0
"Разные_люди_(гурт)",25,0,3,1.0
"Вісник_Харківського_національного_університету_імені_В.Н.Каразіна",25,0,3,1.0
"Калашник_Володимир_Семенович",25,0,4,1.0
"Шубников_Лев_Васильович",25,0,8,1.0
"Ауссем_Володимир_Християнович",25,0,4,1.0
"Бочарова_Ніна_Антонівна",25,0,4,1.0
"Кисіль_Микола_Олександрович",25,0,15,0.0
"Ільющенков_Олександр_Андрійович",25,0,3,1.0
"Комуністичний_університет_імені_Артема",25,0,5,1.0
"Селище_Основа_(місцевість)",25,0,3,1.0
"Ощепков_Олексій_Вікторович",25,0,3,1.0
"Дементьєва_Яна_Михайлівна",25,0,3,1.0
"Собко_Віталій_Іванович",25,0,5,1.0
"Металіст-Сіті",25,0,3,1.0
"Залюбовський_Григорій_Антонович",25,0,9,1.0
"Винокур_Юлія_Миколаївна",25,0,3,1.0
"Харківський_автомобільно-дорожній_технікум",25,0,5,0.0
"Лосєве",25,0,3,1.0
"Калюжняк_Анатолій_Миколайович",25,0,4,1.0
"Владиков_Вадим_Дмитрович",25,0,3,1.0
"Салтівське_(електродепо)",25,0,4,1.0
"Присяжнюк_Микола_Васильович",25,0,4,1.0
"Пастур_Леонід_Андрійович",25,0,5,1.0
"Гавриленко_Микола_Іванович",25,0,4,1.0
"Долганський_Сергій_Миколайович",25,0,3,1.0
"Індустріальна_(станція)",25,0,9,1.0
"Дяченко_Анатолій_Давидович",25,0,5,1.0
"Бондаренко_Михайло_Федорович",25,0,5,1.0
"Кротевич_Костянтин_Максимович",25,0,6,1.0
"Омельченко_Микола_Григорович",25,0,3,1.0
"Саболта_Володимир_Григорович",25,0,5,1.0
"Сталінградське_військове_танкове_училище",25,0,12,1.0
"Александров_Анатолій_Михайлович",25,0,10,1.0
"Левін_Костянтин_Владиславович",25,0,4,1.0
"Левицька_Анастасія_Зіновіївна",24,0,6,1.0
"Дмитрієв_Микола_Андрійович",24,0,2,1.0
"Макаренко_Михайло_Володимирович",24,0,5,1.0
"Деркач_Андрій_Володимирович",24,0,3,1.0
"Арканова_Валентина_Федорівна",24,0,5,1.0
"Пилипчук_Сергій_Валерійович",24,0,3,1.5
"Інститут_рослинництва_імені_В._Я._Юр'єва_НААН",24,0,4,1.0
"Бабіївна_Ганна_Іллівна",24,0,11,1.0
"Шпара_Ігор_Петрович",24,0,5,1.0
"Шинкарук_Ніна_Петрівна",24,0,5,1.0
"Семенець_Богдан_Іванович",24,0,3,1.0
"Шагайда_Степан_Васильович",24,0,3,1.0
"Марченко_Олекса_Андрійович",24,0,11,0.0
"Куманченко_Поліна_Володимирівна",24,0,3,1.0
"Театр_Муссурі",24,0,10,0.0
"Місцевості_Харкова",24,0,4,0.0
"Харківське_державне_художнє_училище",24,0,4,0.5
"Корінь_Антоніна_Михайлівна",24,0,4,1.0
"Барабаш_Юрій_Якович",24,0,3,1.0
"Баркатов_Олег_Ігорович",24,0,7,1.0
"Шулятицький_Юрій_Юрій-Йосипович",24,0,9,1.0
"Русов_Юрій_Олександрович",24,0,4,1.0
"Кириленко_Іван_Улянович",24,0,4,1.0
"Шемседінов_Ірфан_Гафарович",24,0,7,0.0
"Антонович_Данило_Сидорович",24,0,6,1.0
"Фінінью_Вінісіус_Апаресіду",24,0,3,1.0
"Шелехес_Ілля_Савелійович",24,0,7,1.0
"Прядун_Максим_Олександрович",24,0,2,1.0
"Смотрич_Олександр",24,0,4,1.0
"Площі_та_майдани_Харкова",24,0,6,1.0
"Шуховцев_Ігор_Вікторович",24,0,4,1.0
"Ковальов_Владислав_Вікторович",24,0,4,1.0
"Пам'ятник_«Скрипаль_на_даху»",24,0,4,0.5
"Ярещенко_Артур_Петрович",24,0,6,1.0
"Ткаченко_Нінель_Олександрівна",24,0,12,1.0
"Харківський_сміттєспалювальний_завод",24,0,4,1.0
"Гаврилюк_Олександр_Миколайович",24,0,5,1.0
Widen,24,0,2,1.0
"Мельничук_Назар_Тарасович",24,0,3,1.0
"Толмачов_Ігор_Олександрович",24,0,4,1.0
"Колесников_Павло_Олександрович",24,0,7,1.0
